CumulativeDistance(km),Elevation,Slope
2317.212860014247,148.84073066711426,-0.002265943535074493
2323.0493077888473,149.65027046203616,0.00013870419580295644
2328.8852906123693,147.73802375793457,-0.00032766489585854205
2334.7493269111706,141.51916694641116,-0.0010605078984239414
2340.569227777555,147.72526741027835,0.001066358449456285
2346.5272332481936,147.81082344055176,1.43598441953498e-05
2352.505454665725,155.81082344055176,0.0013381906492354724
2358.2294335272463,160.46724128723145,0.0008134931940405992
2364.0976784544073,157.30670356750485,-0.0005385831298721287
2369.995894586298,143.79289436340335,-0.00229116887240434
2375.8691256851885,150.71266365051267,0.0011781878101845425
2381.691007210546,142.52704048156735,-0.0014060099184932259
2387.4767443067103,135.54420661926267,-0.0012069047981689523
2393.3828030279415,130.71449470520017,-0.0008177554850073896
2399.259104387721,120.02182197570795,-0.001819626338886985
2405.1107498332503,113.80514717102056,-0.0010623806350804987
2410.8941295372247,107.81808662414556,-0.001035218307170926
2416.702034426547,122.62922859191895,0.0025501695103518677
2422.544526760142,130.54091072082517,0.0013541621755176203
2428.3345676939953,123.83935737609866,-0.0011574276281094984
2434.1588181645757,104.17135810852056,-0.003376915084082588
2439.871867146036,116.71371650695795,0.002195387863667734
2445.6223376155936,107.81082344055176,-0.0015482025537801349
2451.4092992135666,102.73373603820795,-0.0008773321399129649
2457.1820040401253,105.82596015930176,0.0005356629541956242
2462.9482214570144,113.81082344055176,0.0013847662521122798
2468.7054948624027,126.81082344055176,0.0022580133137038573
2474.5016254627044,151.80595588684085,0.004312382547934319
2480.239198387112,126.54431343078616,-0.0044028446851788906
2485.924869316302,123.58926582336426,-0.0005197359545116749
2491.7454595348254,137.67817878723145,0.002420529952277218
2497.6381241168656,134.02754402160645,-0.000619521901306158
2503.4775630325216,128.18545722961426,-0.0010004534470476336
2509.3272044357186,123.48163032531735,-0.000804122266661703
2515.2205360052817,114.67375373840335,-0.0014945496419043315
2520.99491796109,93.36508369445795,-0.0036902079230335732
2526.857207914976,84.16416358947755,-0.001569509556394666
2532.718163075622,78.29136085510255,-0.0010020214407726788
2538.358290907789,82.81082344055176,0.0008013049916481934
2544.1010918406314,63.07232856750488,-0.003437084987599866
2549.8334137582087,98.13067817687985,0.0061159073257685695
2555.5293593573297,171.68632698059085,0.012913685273795978
2561.395529981023,167.54745674133295,-0.0007055489014487527
2567.2750473437554,160.95042610168457,-0.0011220360843670826
2573.0613829213903,161.81082344055176,0.0001486946837637214
2578.806117674853,145.88321113586426,-0.0027725583492061653
2584.6783622651074,149.07342720031735,0.0005432702973148556
2590.483497083589,163.76675605773926,0.002531091751847503
2596.3429869526385,102.23214912414556,-0.010501700371328825
2602.167774194198,46.50530433654785,-0.009567189749007443
2607.945927119739,60.25229835510254,0.0023791329505644917
2613.74751696743,82.37362861633295,0.003812977277260369
2619.560952784056,119.55307197570795,0.006395433704289481
2625.2893060364063,133.53357124328616,0.0024405791074149255
2631.2136492968502,88.99899482727056,-0.007517217429544814
2637.0558789054116,63.78582191467285,-0.004315676480029035
2642.7135404975907,42.222116470336914,-0.0038114166238123865
2648.4436379524996,56.91219520568848,0.00256366996389682
2654.3546096198816,71.97325325012206,0.0025479834605778443
2660.296246815267,66.89453315734863,-0.0008547677897125618
2666.251387276456,57.72115516662598,-0.001540413370684895
2672.191619442045,66.04297065734863,0.001400924283554102
2678.093149075913,99.80311775207517,0.005720575713283232
2684.0598235759103,97.38694953918457,-0.00040494386159186665
2689.9432526202163,53.51067543029785,-0.007457602323146943
2695.9118516272006,23.748624801635735,-0.004986438290432218
2701.7328216751544,26.085023880004876,0.00040137624126591166
2707.6853379538284,22.918996810913086,-0.0005318804554024769
2713.615645308523,20.58528709411621,-0.0003935225574690245
2719.528227939745,18.16512107849121,-0.0004093246837422733
2725.4317083129326,12.193807601928711,-0.0010114903580747277
2731.2772714670837,19.148920059204094,0.0011898105065097882
2737.1710812746273,-14.879526138305657,-0.005773590819635146
2742.920873682401,-18.22061538696289,-0.0005810799784945296
2748.528108680155,-15.72501850128174,0.00044506729014938634
2754.1010242232105,-13.18917655944824,0.00045502967382907936
2759.8846022457574,-2.6619949340820295,0.001820184941627268
2765.7936438820116,4.533407211303712,0.0012176935937021072
2771.563297195693,10.056451797485344,0.0009572576177298265
2777.4023644360004,31.443174362182617,0.003662695030648602
2783.1306127397424,-19.4191312789917,-0.00887920755948169
2788.9610055308626,11.533212661743178,0.005308792228865956
2794.71375079664,28.556360244750984,0.00295913460383468
2800.6305172691177,-4.070732116699212,-0.005514345126382331
2806.6058056645516,-7.189176559448231,-0.0005218901978241009
2812.3142596832554,-17.080141067504872,-0.0017326870770349996
2817.988451529605,-22.874589920043935,-0.0010211936799893314
2823.687966366914,-23.766320705413808,-0.00015645731449500706
2829.353330153495,-12.522596359252923,0.001984642958461642
2835.056495432322,-24.465906620025624,-0.0020941546802284603
2840.733357074136,8.61439323425294,0.0058272161524282355
2846.5135966080074,70.19661140441897,0.01065392148704289
2852.2897221438593,115.87890815734868,0.007908813004389195
2858.056827250728,64.08175849914552,-0.008981481817716819
2863.9162424079445,35.85645484924318,-0.004817085475696284
2869.770777657952,40.42316627502443,0.0007800297087246258
2875.6593430009766,50.79334449768068,0.001761070416742531
2881.4658977578974,59.95314216613771,0.0015774926874734918
2887.351081230699,85.56508064270017,0.00435193543156779
2893.2258884384223,90.90520668029787,0.0009089874524864978
2899.086465143157,109.82318305969237,0.0032280059339741657
2904.991442205583,98.40976142883297,-0.0019328477503298266
2910.652014564937,69.81798744201657,-0.0050510393952600315
2916.4468219822834,57.43345069885255,-0.002137178313483142
2922.2472815171177,54.15359687805177,-0.0005654472376031266
2927.947587665743,63.32142829895021,0.0016083050948253789
2933.7799082380957,89.96082496643068,0.00456754671438341
2939.5836563858493,41.30951881408693,-0.008382739035837517
2945.4951914821445,-15.052570343017564,-0.009534256033162504
2951.456839843076,-16.620843887329084,-0.0002630603902418792
2957.090376167728,-23.73540544509886,-0.0012628944144083573
2962.7042933875714,-12.961914062499986,0.0019190684437808306
2968.2956160043636,-20.190905570983865,-0.0012928947234726322
2973.6634092266163,-17.229335784912095,0.0005517294842495648
2977.9499817696815,-17.905462265014634,-0.00015773125808785787
2982.3818856932967,-18.997425079345685,-0.00024638684257403975
2986.8766933568063,-17.183440208435044,0.00040357341330468643
2991.244824230988,-15.385791778564434,0.0004115372184693109
2996.182890198013,-14.247543334960923,0.0002305049084407528
3001.982072997114,-17.595866203308084,-0.0005773783969814312
3007.5681068955078,-15.865397453308084,0.0003097848637290839
3013.367283205821,-19.690167427062974,-0.000659536763342226
3019.1684407910293,-13.842336654663065,0.0010080454954905181
3024.870217634426,-9.200391769409165,0.0008141225117622543
3030.577950678662,3.223558425903338,0.002176687329106695
